Kalınlık;Renk Değer;Kağıt Renk;Pres Plaka Yüzey;Melamin Pres Hatları;Max üst yoğ.kg/m3;Min. Orta. Kg/m3;Max alt yoğ.kg/m3;Üre Jel Süresi (Emprenye);Melamin Jel Süresi (Ceketleme);Sağ (%Reçine);Sağ (%Nem);Orta (%Reçine);Orta (%Nem);Sol (%Reçine);Sol (%Nem);Plaka Sıcaklıkları Min;Plaka Sıcaklıkları Max;Özgül Basınç Min;Özgül Basınç Max;Anlık Duruş;Ölü Zaman Minimum;Ölü Zaman Maximum;Presleme Süresi Min;Presleme Süresi Max
18;191;KAPLAN;GÖLGE;M7;1013,2;491,1;1002,8;5,34;5,45;63,49;6,993;63,53;7,36;65,3;6,1;158,3;191,4;28,31;53,94;47,45;13,83;21,79;28,03;35,36
18;191;KAPLAN;GÖLGE;M2;923,5;500,1;967,4;3,24;7,24;62,74;7,072;63,06;6,04;65,1;6,1;156,7;161,2;20,75;48,54;56;14,98;22,89;23,63;37,8
18;191;KAPLAN;GÖLGE;M12;869;586,8;907;3,31;4,42;64,59;7,411;62,44;6,76;64,4;6,6;145,6;204,3;21,5;45,85;59,21;14,15;22,88;27,81;32,97
18;191;KAPLAN;GÖLGE;M13;970;527,2;971,9;3,88;6,51;64,59;7,387;65,94;5,79;64,3;6;160,4;195,1;27,05;57,81;59,23;13,04;21,77;20,82;32,43
18;191;KAPLAN;GÖLGE;M7;983,4;511,6;921,3;2,91;4,25;65,95;7,541;62,45;5;63,6;6,9;155;161,8;20,71;33,39;45,33;13,62;22,33;25,02;39,85
18;191;KAPLAN;GÖLGE;M2;899,8;548,9;960,3;3,41;4,89;62,28;7,5;64,61;5,14;64,6;6,4;177;183,5;24,49;60,21;45,69;14,81;22,45;20,01;34,74
18;191;KAPLAN;GÖLGE;M12;1014;584,6;984,6;3,75;4,38;65,39;7,405;64,21;7,65;65,5;6;143,9;163,8;29,5;44,82;59,92;13,79;21,02;29,56;32,98
18;191;KAPLAN;GÖLGE;M13;902,1;513,7;893,7;5,15;5,13;65,91;7,428;63,12;6,63;64,4;6,1;166,6;152,2;27,9;63,04;51,85;14,76;22,45;23,52;32,67
18;191;KAPLAN;GÖLGE;M7;984,7;531,7;888,6;4,55;6,35;66,03;6,894;64,5;5,66;64,5;6,9;169,5;192,2;24,84;33,46;52,09;13,07;21,31;24,79;37,78
18;191;KAPLAN;GÖLGE;M2;869,2;575,2;948,6;3,74;4,09;64,57;6,572;63,4;6,44;64,7;6,8;141,1;183,2;28,54;62,62;53,75;12,54;21,74;24,54;36,86
18;191;KAPLAN;GÖLGE;M12;1019;493,1;923,4;5,22;6,73;65,11;6,956;65,81;6,3;65,4;6,7;141,2;193,5;25,17;32,22;46,83;14,57;22,61;21,39;36,65
18;191;KAPLAN;GÖLGE;M13;925,1;570,4;874;2,81;7,37;64,86;6,666;63,29;7,15;63,9;7;179;213,8;23,93;59,16;58,18;12,92;21,68;20,07;32,76
18;191;KAPLAN;GÖLGE;M7;961,7;492,5;959,2;3,52;5,97;63,54;7,825;65,33;7,21;63,4;6,2;161,2;196,7;29,83;51,78;51,23;12,96;22,98;20;37,73
18;191;KAPLAN;GÖLGE;M2;885,7;553,7;976;5,18;7,35;65,68;7,593;64,31;5,23;65,3;6;188,5;181,2;22,72;30,73;57,84;14,14;21,16;26,21;37,38
18;191;KAPLAN;GÖLGE;M12;1017,7;572,9;942,8;4,33;3,42;66,08;6,619;65,72;7,97;63,3;7;148,5;177,7;20,83;58,98;56,4;13,94;21,1;29,55;37,16
18;191;KAPLAN;GÖLGE;M13;892,6;492,5;870,5;5,29;2,96;64,51;7,023;63,69;5,21;63,5;6,4;168,7;155,6;29,35;55,75;57,51;12,21;22,04;25,4;39,83
18;191;KAPLAN;GÖLGE;M7;890;546,3;901,9;3,75;4,56;64,71;7,031;65,92;7,05;64,6;6,8;157,5;161,5;25,31;52,25;47,04;12,62;21,8;21,72;37,46
18;191;KAPLAN;GÖLGE;M2;1012,6;506,3;922,1;2,57;7,56;62,75;6,709;63,34;7,61;64,3;6,8;144,3;185;26,49;62,86;54,46;14,36;21,35;25,89;38,96
18;191;KAPLAN;GÖLGE;M12;909,9;528,6;1004,8;5,04;5,11;65,46;7,04;63,61;5,12;65,1;6,1;184,2;162,5;29,81;45,83;52,44;12,96;22,33;21,82;31,13
18;191;KAPLAN;GÖLGE;M13;971;494,2;875;4,74;5,62;64,8;7,211;62,95;6,09;63,3;6,2;185,5;208;25,32;43,03;53,58;12,06;22,16;27,46;34,05
18;191;KAPLAN;GÖLGE;M7;1002,5;497,5;958,8;3,62;4,39;64,68;7,813;65,98;5,26;65,9;7;181,3;162,4;28,04;43,8;57,46;14,22;21,42;20,26;39,77
18;191;KAPLAN;GÖLGE;M2;967,8;542,6;899,1;3,7;2,93;65,71;7,428;65,7;7,61;63,2;7;144,6;168,1;28,62;64,93;53,79;13,01;22,65;22,59;33,37
18;191;KAPLAN;GÖLGE;M12;891;525,1;941,8;3,45;7,98;62,74;7,078;64,13;7,42;64,2;6,7;140,6;214,1;22,47;33,6;54,24;12,51;22,99;27,8;33,76
18;191;KAPLAN;GÖLGE;M13;922,9;563,1;870,1;4,21;7,96;62,15;6,868;62,37;6,77;65,3;7;142,1;196,2;20,91;41,89;45,98;13,03;22,85;22,56;31,65
18;191;KAPLAN;GÖLGE;M7;936,9;562,8;904,5;3,6;7,68;65,01;7,804;62,38;5,5;65,9;6,3;148,1;150,7;27,86;62,66;57,38;14,3;21,61;23,68;39,85
18;191;KAPLAN;GÖLGE;M2;981,2;530,6;948,7;2,47;5,19;62,93;7,26;63,18;6,67;65,5;6,9;143;202,1;22,71;64,59;49,11;14,26;22,07;21,55;35,49
18;191;KAPLAN;GÖLGE;M12;1003,2;538,6;998,8;5,21;6,87;63,32;7,845;62,46;6,65;65,9;6,9;167,9;185,9;26,44;31,29;58,36;13,99;21,65;29,88;31,1
18;191;KAPLAN;GÖLGE;M13;870,4;557,9;901,1;3,12;4,02;65,01;7,738;64,11;6,79;63;7;148,8;208,3;26,28;52,44;52,56;14,85;22,61;21,97;37,63
18;191;KAPLAN;GÖLGE;M7;917,7;551,4;875,1;5,09;6,24;66,6;7,021;64,18;6,21;65,4;6,9;179,9;181,3;24,28;54,51;49,63;12,8;22,05;20,06;33,31
18;191;KAPLAN;GÖLGE;M2;996,4;546,6;872,8;2,4;3,74;64,95;7,216;62,76;5,23;63,6;6,3;146,1;156,9;24,37;63,78;58,12;14,09;22,29;24,1;33,12
18;191;KAPLAN;GÖLGE;M12;981,1;531,6;988,4;5,23;4,86;66,12;7,539;62,47;6,7;63,9;7;165,8;219,2;21,15;42,09;50,01;12,26;21,53;26,42;31,91
18;191;KAPLAN;GÖLGE;M13;880,3;529,7;907;3,4;6,62;65,4;6,853;65,78;5,16;64,6;7;174,7;172,4;24,29;61,18;56,71;14,4;21,1;28,12;35,95
18;191;KAPLAN;GÖLGE;M7;939,8;532,6;890,5;4,02;4,02;64,88;7,479;64,96;6,88;63,5;6,9;150,3;157,2;20,68;61,5;48,81;14,05;21,64;20,1;32,87
18;191;KAPLAN;GÖLGE;M2;896,6;555,4;984,8;3,21;6,41;62,82;7,631;64,85;6,91;65,1;6,2;170,4;206,5;23,52;50,1;50,69;14,81;21,33;29,14;36,46
18;191;KAPLAN;GÖLGE;M12;926,5;536,4;1003,1;2,87;4,35;62,1;6,829;64,9;7,96;65,3;6,7;169,7;163,6;26,5;52,95;45,18;13,51;22,88;23,62;38,19
18;191;KAPLAN;GÖLGE;M13;874,7;548,1;961,6;4,12;7,11;63,89;6,558;65,37;7,36;65,6;6,3;168,6;165,2;20,69;50,61;56,26;14,72;22,14;25,19;34,01
18;191;KAPLAN;GÖLGE;M7;875,9;570,7;899,9;2,71;6,44;63,39;7,788;65,25;7,3;64,5;7;152,9;205,2;25,79;44,75;55,84;12,93;22,77;27,84;35,37
18;191;KAPLAN;GÖLGE;M2;1002,8;508,5;1028;3,24;7,02;64,33;6,575;63,69;5,23;63,4;6,6;145,3;161,5;20,4;44,52;51,67;13,84;21,92;28,42;38,82
18;191;KAPLAN;GÖLGE;M12;935,8;572,6;922,5;3,15;8;62,7;7,648;63,02;6,36;63,1;6,9;184,2;182,2;20,37;33,85;47,72;12,69;21,24;20,34;31,83
18;191;KAPLAN;GÖLGE;M13;979,1;553,6;930,4;5,01;5,42;66,78;7,137;62,95;5,71;65,1;6,9;154,7;186,5;29,12;59,38;58,62;12,4;21,9;21,09;33,07
18;191;KAPLAN;GÖLGE;M7;887,6;535,2;881,1;5,49;5,84;63,39;6,624;64,45;6,16;63,2;6;157,4;204,5;26,41;58,29;48,9;13,76;21,05;24,3;38,45
18;191;KAPLAN;GÖLGE;M2;918;543,2;1006,3;4,44;6,77;64,51;6,741;62,27;7,56;63,4;6,2;178,2;194,3;21,28;56,62;53,65;12,26;22,49;23,59;37,58
18;191;KAPLAN;GÖLGE;M12;983,9;503,5;918,2;4,5;4,27;63,16;6,633;65,84;7,96;65,9;6,9;161,3;192,6;29,96;49,17;53,32;13,83;21,58;28,9;34,64
18;191;KAPLAN;GÖLGE;M13;886,4;569,5;986,6;5,36;3,4;63,92;7,566;64,7;5,93;63,3;6,1;179,9;152,3;24,8;39,74;54,04;13;21,52;20,43;33,25
18;191;KAPLAN;GÖLGE;M7;971,3;565,3;902,3;4,8;3,02;65,14;7,757;63,3;6,16;63,2;6,9;171,8;169,7;27,91;60,27;54,27;12,5;22,07;22,5;37,97
18;191;KAPLAN;GÖLGE;M2;951,7;499,1;981;5,28;5,56;66,29;7,618;64,58;7,11;64,2;7;171,8;214;26,25;62,46;58,22;12,44;22,37;25,68;39,34
18;191;KAPLAN;GÖLGE;M12;917,2;526,3;1013,5;3,97;5,76;65,41;7,561;65,66;6,67;64,3;6,3;170,3;206,3;21,19;37,87;45,91;14,78;21,27;22,64;36,78
18;191;KAPLAN;GÖLGE;M13;972,3;485,4;937,4;3,86;6,25;65,11;6,739;65,97;6,27;63,4;6,1;152,6;192,4;23,35;50,64;57,07;12,72;21,16;23,34;32,66
18;191;KAPLAN;GÖLGE;M7;892,1;560,1;887,8;4,08;3,66;62,01;7,318;63,06;5,58;64,1;7;171,6;171,3;27,81;36,32;53,22;14,66;21,25;27,86;34,04
18;191;KAPLAN;GÖLGE;M2;998;550,5;961,5;3,92;2,75;65,47;6,539;64,54;5,79;65,2;6,9;185,8;171,7;29,38;50,64;48,08;14,08;22,58;25,32;33,47
18;191;KAPLAN;GÖLGE;M12;898,6;549,5;995,5;4,01;6,71;64,51;7,812;62,28;6;64,1;6;174,4;180,8;26,88;55,71;52,88;12,19;22,73;21,97;38,3
18;191;KAPLAN;GÖLGE;M13;897,8;556,6;1002,8;5,04;3,6;66,7;7,899;64,13;7,54;63,5;6;173,8;165,9;25,09;63,19;47,66;14,45;21,47;29,58;33,34
18;191;KAPLAN;GÖLGE;M7;921,2;534;995,3;4,73;5,94;63,76;6,714;62,31;5,07;64,5;6,7;149,3;220;27,13;54,72;55,87;13,78;21,56;22;35,15
18;191;KAPLAN;GÖLGE;M2;936,2;528,6;1014;3,96;5,93;62,4;7,589;63,8;7,78;64,6;6,7;164,8;204,6;26,24;59,58;57,64;14,26;21,68;27,26;39,09
18;191;KAPLAN;GÖLGE;M12;970,2;515;920,3;2,98;7,48;64,54;6,865;63,54;5,39;65,7;6,3;142,9;191,1;26,15;31,55;48,47;13,4;21,67;27,63;39,71
18;191;KAPLAN;GÖLGE;M13;950,9;541,1;992;3,68;4,25;64,39;7,09;62,21;6,73;63,3;7;148,1;210,2;28,61;35,08;57,4;12,64;21,5;29,09;36,34
18;191;KAPLAN;GÖLGE;M7;1001;514,2;968;4,72;3,19;65,78;7,805;62,09;5,45;63,4;6,8;188,3;152,4;25,17;51,17;45,72;12,19;22,39;28,1;37,63
18;191;KAPLAN;GÖLGE;M2;896,7;529,3;882,4;3,23;7,92;62,54;6,701;65,52;5,6;66;6,2;146;207,6;22,21;32,45;49,63;12,54;21,28;27,79;32,56
18;191;KAPLAN;GÖLGE;M12;925,8;506,5;920,3;2,94;3,02;62,17;7,599;63,72;5,41;63,2;6,6;148,1;166;22,74;46,32;58,48;13,45;22,38;27,86;34,9
18;191;KAPLAN;GÖLGE;M13;962,6;586,8;955,8;3,05;5,06;62,69;7,053;65,59;7,69;65,4;7;148,4;214,1;22,88;54,79;59,04;12,99;21,69;22,81;39,46
18;191;KAPLAN;GÖLGE;M7;980,7;529,2;874;2,49;3,38;64,5;6,417;63,4;6,51;64,4;6,2;181;164;28,61;36,11;47,82;14,13;22,44;26,99;38,45
18;191;KAPLAN;GÖLGE;M2;998,9;557,1;892,9;2,4;4,98;63,06;7,765;63,82;7;64,3;6,9;177,6;188,6;25,28;40,9;45,92;13,02;21,8;28,7;35,34
18;191;KAPLAN;GÖLGE;M12;868,6;499;956,4;4,41;6,94;62,62;7,771;65,66;5,62;63,9;6,8;143,2;177,3;26,74;61,74;51,74;14,9;22,13;21,51;38,48
18;191;KAPLAN;GÖLGE;M13;897,9;513,5;966,8;4,62;8,05;62,25;7,135;63,2;7,13;64;6,6;161,7;151,5;27,23;43,09;50,79;13,86;22,31;23,3;35,74
18;191;KAPLAN;GÖLGE;M7;912,6;583,4;923;4,72;3,37;64,04;6,79;63,03;5,55;64;6;157,5;205,2;25,78;50,21;46,82;12,07;21,97;23,66;34,44
18;191;KAPLAN;GÖLGE;M2;905,7;489,4;952,6;3,65;6,52;64,15;6,401;62,24;5,83;64,8;6;152,2;161,9;25,09;53,14;49,5;12,34;22,96;25,63;36,95
18;191;KAPLAN;GÖLGE;M12;954,6;569,2;870,5;4,8;3,85;65,44;7,806;63,82;6,16;63,2;6,1;151;185,8;27,85;34,84;59,34;12,27;22,19;25,85;33,3
18;191;KAPLAN;GÖLGE;M13;1003,2;487,1;994,6;5,12;6,7;62,44;7,522;63,51;7,11;63,5;6,7;150,4;164,5;20,91;39,6;57,27;13,74;21,04;26,68;39,95
18;191;KAPLAN;GÖLGE;M7;902,6;551,5;879,2;2,71;6,83;65,88;7,216;65,61;6,15;65,8;6,3;189,9;203;26,43;33,5;55,29;14,76;22,67;20,23;37,26
18;191;KAPLAN;GÖLGE;M2;960,9;530,7;992,4;3,6;3,8;65,87;6,917;65,4;5,87;63,8;6;184,2;192,6;21,79;32,1;55,65;14,51;22,81;28,23;37,02
18;191;KAPLAN;GÖLGE;M12;1016,4;508,8;897,2;4,76;5,87;64,03;6,956;65,51;7,56;65,4;6,5;184;184,6;27,75;33,09;57,36;14,16;22,88;28,64;38,02
18;191;KAPLAN;GÖLGE;M13;914,1;509;963;3,59;5,89;66,09;7,898;65,99;5,91;64,8;6,5;182,9;175;26,14;48,78;51,66;14,52;22,23;24,55;36,55
18;191;KAPLAN;GÖLGE;M7;1015,3;581,2;1003,7;3,1;8,1;62,79;7,25;64,64;7,74;64,7;6,2;157,7;187,7;22,75;38,4;57,61;13,06;22,28;26,19;34,93
18;191;KAPLAN;GÖLGE;M2;910,1;567,4;924,2;4,23;4,11;64,82;7,284;64,94;5,51;64,9;6,1;166,9;215,8;24,91;52,01;52,64;12,58;22,28;25,59;39,43
18;191;KAPLAN;GÖLGE;M12;1002,5;523;946,5;4,91;3,55;64,95;6,877;65,9;6,7;65;6,4;144,1;165,6;20,19;35,4;59,92;13,48;22,78;23,81;34,75
18;191;KAPLAN;GÖLGE;M13;1009,1;583,7;962,6;5,02;3,36;65,96;6,779;64,25;5,57;64,7;6,3;162,6;156,7;22,33;59,39;47,23;12,92;21,02;25,07;31,78
18;191;KAPLAN;GÖLGE;M7;927,9;542,8;891,7;4,41;6,53;62,26;6,609;63,91;6,85;64,9;6,5;183,1;151,7;22,49;33,51;57,87;14,91;22,97;23,59;38,68
18;191;KAPLAN;GÖLGE;M2;956;562;943,6;2,57;6,46;65,74;7,395;63,43;6,21;63,9;6,6;148,9;174,2;27,88;58,14;55,39;12,48;22,29;23,02;37,28
18;191;KAPLAN;GÖLGE;M12;1008,1;510;884,5;3,98;3,12;65,78;7,158;63;6,11;63,9;6,3;147,2;159,8;27,09;44,13;46,93;13,81;21,12;28,54;33,01
18;191;KAPLAN;GÖLGE;M13;932,5;534,7;933,8;5,28;6,28;65,46;7,234;64,52;5,36;64,4;6,1;141,5;208,6;27,68;37,87;57,2;13;21,12;27,58;38,93
18;191;KAPLAN;GÖLGE;M7;920,1;549,3;968,1;4,26;6,66;66,24;6,369;62,67;7;63,9;6;154,3;161,4;28,74;42,84;48,46;14,28;21,14;27,06;37,08
18;191;KAPLAN;GÖLGE;M2;1007;569,3;994,7;2,89;3,8;65,66;7,188;65,67;7,74;65,8;6,6;156;219,7;27,31;40,32;49,15;14,38;21,57;28,48;33,94
18;191;KAPLAN;GÖLGE;M12;1004,3;567,6;889,5;4,74;4,92;66,64;7,103;65,76;7,12;66;6,5;169,3;212,1;28,2;49,56;57,92;12,8;22,03;24,48;38,46
18;191;KAPLAN;GÖLGE;M13;976,1;562,7;998,4;4,25;7,05;63,96;6,389;64,68;7,84;65,7;6,2;146,9;200,9;25,45;55,8;56,98;14,38;21,01;29,02;36,82
18;191;KAPLAN;GÖLGE;M7;991,9;509,3;977,3;4,74;5,6;63,87;6,373;63,33;7,89;64,8;6,6;151,7;196,9;28,03;54,2;46,56;13,62;22,14;29,41;38,88
18;191;KAPLAN;GÖLGE;M2;933,5;494,8;998;5,37;6,25;63,65;6,922;65,61;5,82;63,8;6,9;146,9;166,6;21,04;55,46;47,68;14,68;21,47;23,69;31,32
18;191;KAPLAN;GÖLGE;M12;888,4;534,3;1024,9;5,44;7,53;63,94;7,317;64,09;5,83;64,3;6,3;146,3;190,7;20,1;41,44;56,58;13,99;22,81;28,11;35,33
18;191;KAPLAN;GÖLGE;M13;958,4;554,4;954,3;2,55;4,55;66,31;7,27;62,66;7,01;65,8;6,6;145,2;207,3;21,24;32,95;49,16;13,18;21,56;21,66;33,77
18;191;KAPLAN;GÖLGE;M7;915,2;503,9;989,8;3,74;5,62;62,05;6,491;65,7;5,95;63,2;6,1;185,6;194,2;27,16;34,17;53,97;12,72;22,17;26,97;31,58
18;191;KAPLAN;GÖLGE;M2;867,3;487,4;871,8;2,7;6,93;64,28;7,238;63,73;7,42;64;6;180,5;198,5;22,34;61,43;49,36;12,35;22,44;21,76;31,58
18;191;KAPLAN;GÖLGE;M12;981;490,1;1010,6;4,54;3,68;66,74;7,401;63,24;6,09;65,9;6,5;161,3;179,3;26,31;46,62;59,72;14,51;21,83;28,6;38,28
18;191;KAPLAN;GÖLGE;M13;922,2;545;895,5;3,25;5,54;66,69;7,328;64,25;7,4;64,2;6,4;147,8;186,1;29,03;41,26;52,96;13,18;21,22;27,2;38,7
18;191;KAPLAN;GÖLGE;M7;999,2;537,1;911,9;4;5,23;66,22;7,68;63,85;5,6;64,1;7;166,3;185,7;20,37;50,07;54,17;14,6;21,33;28,36;38,58
18;191;KAPLAN;GÖLGE;M2;895,7;546,4;922,7;4,83;7,59;63,15;6,855;62,98;5,61;64,1;6,8;167,8;177,3;29,7;51,25;48,42;12,91;22,97;20,48;36,61
18;191;KAPLAN;GÖLGE;M12;947,6;574,9;933,5;4,21;2,6;64,62;7,378;64,86;7,83;64,8;6,6;148,5;190,7;20,47;33,9;45,3;14,92;22,67;28,53;35,77
18;191;KAPLAN;GÖLGE;M13;882,2;575,1;1022,9;3,39;7,09;64,5;7,556;63,32;6,37;65,5;6,3;149,2;181,8;24,43;33,6;48,67;14,17;21,16;22,08;34,5
18;191;KAPLAN;GÖLGE;M7;897;578,2;881;5,09;6,86;65,04;6,645;65,4;6,74;63,6;6,9;187,1;189,2;28,41;53,19;50,06;14,33;22,51;20,82;37,18
18;191;KAPLAN;GÖLGE;M2;983,1;537,8;938,7;5,1;4,05;64,5;6,797;63,82;5,26;63,7;6,2;181,6;181,5;25,31;39,67;59,69;13,21;21,61;25,66;38,51
18;191;KAPLAN;GÖLGE;M12;902,3;573,9;1022,8;3,96;3,31;66,22;7,321;62,47;7,26;64,8;6,2;177,3;180,7;29,32;34,69;50,53;12,65;21,67;27,74;31,63
18;191;KAPLAN;GÖLGE;M13;881,9;561,8;1025;2,88;6,33;65,66;7,245;63,23;5,92;63,2;6;146,3;194,6;28,64;45,92;53,42;12,54;21,57;22,03;38,03
18;191;KAPLAN;GÖLGE;M7;922,1;503,8;891,8;3,82;5,45;64,51;7,131;64,23;5,39;63,8;6,4;175,2;194;25,83;34,48;46,14;12,91;21,4;23,25;36,72
18;191;KAPLAN;GÖLGE;M2;872,9;547,3;904,1;3,63;7,94;64,96;6,813;62,05;5,35;65,7;6;163,8;205;25,67;53,51;47,22;12,65;21,59;21,38;33,53
18;191;KAPLAN;GÖLGE;M12;1000,6;496,9;897,8;5,08;6,71;65,64;7,166;65,63;5,77;64,1;6,5;144,9;181,8;25,83;36,73;52,36;13,81;22,7;21,15;33,24
18;191;KAPLAN;GÖLGE;M13;885,7;509,6;1019,9;4,39;6,09;64,82;7,654;64,71;5,61;64;6,6;187;161,8;27,11;39,37;58,73;14,91;21,47;29,33;39,82
18;191;KAPLAN;GÖLGE;M7;922,3;515,3;998;4,75;4,29;66,51;6,442;63,86;6,69;64,1;6,6;177,6;186,3;26,61;42,49;47,66;14,74;21,07;29,43;34,4
18;191;KAPLAN;GÖLGE;M2;987,9;503,5;921,6;5,11;3,47;65,59;6,882;64,94;5,61;63,6;6,9;188,8;171,4;25,48;34,31;51,86;12,98;22,44;24,47;39,25
18;191;KAPLAN;GÖLGE;M12;936,9;491,7;901,7;2,59;6,94;64,05;7,718;62,3;6,4;65,3;6,9;147,4;154,5;22,82;36,17;48,88;14,34;21,75;25,55;34,19
18;191;KAPLAN;GÖLGE;M13;884,1;581,9;960,6;3,05;7,25;64,12;6,638;62,31;6,43;63,2;6,4;180,9;171,7;20,01;54,88;45,61;12,31;21,76;29,21;39,98
18;191;KAPLAN;GÖLGE;M7;961,6;513,3;966,6;3,79;7,53;64,92;7,011;63,17;7,75;64,1;6,5;157,8;202,3;25,17;34,06;55,37;12,99;22,65;22,79;37,35
18;191;KAPLAN;GÖLGE;M2;942,8;509;900,8;4,99;5,82;65,23;6,949;65,43;7,78;63,6;6,4;148,2;153,6;27,27;51,1;49,85;12,95;22,53;28,81;32,43
18;191;KAPLAN;GÖLGE;M12;1008,3;568,2;919,4;3,09;6,93;64,31;6,38;63,71;6,44;64,8;7;171,8;186;25,23;37,18;55,53;13,23;21,33;29,31;33,27
18;191;KAPLAN;GÖLGE;M13;935,7;587,1;1024,4;2,83;3,56;65,95;7,895;65,1;6,62;64,2;6,7;153,5;213,3;21,41;52,8;55,85;14,72;22,43;23,25;35,81
18;191;KAPLAN;GÖLGE;M7;903,2;574,4;900,8;3,41;4,25;62,99;6,619;65,07;6,77;65,9;6,2;176,1;165,5;29,97;49,9;46,2;13,17;21,02;24,77;39,58
18;191;KAPLAN;GÖLGE;M2;981,8;490,7;968,3;3,1;5,39;62,6;7,523;66;6,3;63,6;6,6;148,5;160;26,82;42,67;55,38;14,16;21,41;26,14;38,5
18;191;KAPLAN;GÖLGE;M12;1010,6;539,2;906,2;4,3;4,85;62,24;7,201;63,15;6,32;65,4;6,6;143,6;202,3;21,83;60,1;55,81;14,74;21,35;21,88;39,2
18;191;KAPLAN;GÖLGE;M13;871,2;536,6;958,3;2,87;5,83;64,14;7,89;64,87;7,81;64;6,8;176,2;215,3;28,02;63,07;50,11;14,56;22,48;22,38;38,48
18;191;KAPLAN;GÖLGE;M7;882,6;569,5;993,9;5,13;4,12;62,45;7,385;62;7,4;63,8;6,4;164,4;210,1;25,69;50,86;46,86;13,97;22,2;20,25;38,27
18;191;KAPLAN;GÖLGE;M2;922,3;549,7;996,7;2,73;3,57;62,69;6,943;65,88;5,26;63,3;6,2;189,8;159,9;26,94;51,04;50,49;13,39;22,91;23,05;35,41
18;191;KAPLAN;GÖLGE;M12;992,5;553,2;1012,5;3,33;2,91;64,84;6,794;65,42;6,35;64,1;7;188,7;169;24,06;57,87;55,22;14,51;22,69;27,7;39,55
18;191;KAPLAN;GÖLGE;M2;890,4;511,9;1018,5;3,01;3,1;62,29;7,719;64,07;7,05;65,4;6,6;155,3;196,4;24,11;61,8;57,47;12,79;21,51;20,94;34,66
18;191;KAPLAN;GÖLGE;M12;867,5;501,4;990,4;4,47;4,98;62,17;7,18;63,33;6,11;66;6,4;149,9;200,7;21,27;56,66;57,36;13,71;22,81;22,93;34,11
18;191;KAPLAN;GÖLGE;M13;912;574,4;1028,3;4,78;3,33;65,58;7,297;62,39;5,65;64,3;6,3;163,1;214,7;24,92;31,7;52,88;13,05;21,83;22,7;39,01
18;191;KAPLAN;GÖLGE;M7;963,2;576,7;963,1;2,76;7,27;63,95;7,36;62,07;7,55;65,5;6,6;158,3;177,8;23,16;63,86;52,06;12,49;22,7;25,11;37,38
18;191;KAPLAN;GÖLGE;M2;1016,8;486,2;931,8;3,63;2,68;65,85;7,421;64,26;7,73;65,3;6,2;145;172,4;25,52;52,26;53,36;13,15;22,31;21,17;36,46
18;191;KAPLAN;GÖLGE;M12;991,5;578,5;981,8;2,43;3,94;64,25;7,205;63,92;5,75;64,5;6,7;167;164,9;25,78;31,27;53,02;14,71;21,73;21,02;35,8
18;191;KAPLAN;GÖLGE;M13;923;575,9;949,7;3,3;3,67;65,2;7,712;65,15;7,91;64,8;7;182;159,1;29,25;50,68;48,54;14,17;21,02;22,31;33,57
18;191;KAPLAN;GÖLGE;M7;997,7;495,1;973,6;4,49;4,93;62,33;7,733;65,88;6,58;63,9;6,8;170,6;196,9;27,97;50,52;48,54;12,5;22,81;28,7;36,83
18;191;KAPLAN;GÖLGE;M2;908,7;586,1;926,6;5,02;5,91;65,72;6,588;63,08;5,03;63,7;6,9;153,5;212,9;25,68;61,5;49,59;12,07;21,37;29,19;32,04
18;191;KAPLAN;GÖLGE;M12;904,6;528,5;998,8;3,16;5,04;64,21;6,822;63,01;6,07;63;6,1;143,2;175,3;27,83;31,44;58,36;13,84;21,47;29,97;36,05
18;191;KAPLAN;GÖLGE;M13;983,6;487,4;1002,5;4,64;3,04;63,03;7,493;64,9;5,93;64,9;6,4;150;175,2;26,66;59,94;51,98;12;22,96;26,97;32,52
18;191;KAPLAN;GÖLGE;M7;1004,2;536,8;950,4;2,68;6,79;66,23;7,822;65,88;6,9;63,6;6,9;147,3;191,3;21,17;35,54;59,34;14,23;21,99;26,69;39,49
18;191;KAPLAN;GÖLGE;M2;953,3;537,2;993,6;3,6;3,9;62,77;6,558;63,55;7,19;65,6;6,9;162,3;156,7;25,91;63,8;59,44;14,91;22,22;23,13;32,11
18;191;KAPLAN;GÖLGE;M12;965,7;532,3;881,5;2,58;7,9;63,76;6,482;65,97;5,87;63,4;6,6;169,5;212,7;28,11;51,66;58,83;14,48;21,89;28,88;39,94
18;191;KAPLAN;GÖLGE;M13;994,7;521,2;991,3;3,76;7,88;64,31;6,821;65,49;7,02;63,7;6,2;158,5;171,6;20,7;33,39;47,83;14,38;21,09;27,32;36,65
18;191;KAPLAN;GÖLGE;M7;867,1;563,3;929,7;3,24;7,07;62,25;7,024;65,1;7,28;63,9;6,3;183,5;174,6;25,41;40,95;54,63;14,41;21,09;22,84;31,85
18;191;KAPLAN;GÖLGE;M2;942,7;485,6;934,1;2,57;6,31;64,13;7,692;62,82;5,26;63,2;6,1;188,3;211,4;27,47;53,57;46,7;14,08;22,91;24,35;34,02
18;191;KAPLAN;GÖLGE;M12;873,6;485,8;1000,6;5,36;6,72;62,89;6,448;65,99;5,66;65,6;6;150;216;28,07;45,55;48,53;12,79;22,03;28,07;31,72
